,id,categories,city,name,postalcode,state
7329,AVwcvEo1_7pvs4fzyZSK,american fast food,Umatilla,McDonald's,32784,Florida
7330,AVwcgmhmIN2L1WUfluDs,american fast food,Tampa,McDonald's,33612,Florida
7331,AVwchKX3kufWRAb5wB90,american fast food,Tampa,McDonald's,33625,Florida
7332,AVwdukOBByjofQCxr8O3,american fast food,Tampa,McDonald's,33607,Florida
7333,AVwd3yk2IN2L1WUfz8lw,american fast food,Tampa,McDonald's,33612,Florida
7334,AVwc2LrT_7pvs4fzzlNh,american fast food,Tampa,McDonald's,33607,Florida
7335,AVzoHStL-gnIPe8DT9S6,american fast food,Flint,McDonald's,48507,Michigan
7336,AVwdU_FRkufWRAb54vp6,american fast food,Philadelphia,Dunkin' Donuts,19152,Pennsylvania
7337,AVzA-vfcLD2H7whiWImJ,american fast food,Philadelphia,Dunkin' Donuts,19111,Pennsylvania
7338,AVwd5aNqByjofQCxtddj,american fast food,Nederland,McDonald's,77627,Texas
7339,AVwddR9CByjofQCxpUpP,american fast food,Dallas,McDonald's,75220,Texas
7340,AVwdQmt5kufWRAb54A6K,american fast food,Texas City,McDonald's,77590,Texas
7341,AVwdJjL9kufWRAb52zBS,american fast food,San Antonio,McDonald's,78228,Texas
7342,AVwchcPkIN2L1WUfl3Tn,american fast food,Houston,McDonald's,77030,Texas
7344,AVwc4guxkufWRAb50Bjw,american fast food,Rosenberg,McDonald's,77471,Texas
7346,AVwckvA4_7pvs4fzwm8d,american fast food,Garland,McDonald's,75043,Texas
7347,AVwdFw3jIN2L1WUfsGpR,american fast food,Corpus Christi,McDonald's,78415,Texas
7348,AVwdd2WhkufWRAb56MQg,american fast food,Wichita Falls,McDonald's,76308,Texas
7349,AVwdMg13_7pvs4fz3Ref,american fast food,Uvalde,McDonald's,78801,Texas
7350,AV0HgbaH-gnIPe8DUwFT,american fast food,Baytown,McDonald's,77520,Texas
7351,AVwdrWst_7pvs4fz8QjN,american fast food,Irving,McDonald's,75060,Texas
7353,AVwc3i_JIN2L1WUfpxRr,american fast food,League City,McDonald's,77573,Texas
7354,AVwdQ4AzByjofQCxnROh,american fast food,San Antonio,McDonald's,78225,Texas
7355,AVwdntmtkufWRAb57rkJ,american fast food,Mesquite,McDonald's,75150,Texas
7356,AVwcw6kuIN2L1WUfook5,american fast food,Tyler,McDonald's,75701,Texas
7357,AV1b9GyFFcQ3k02bF8Y8,american fast food,Victoria,McDonald's,77901,Texas
7358,AVwc3PbVByjofQCxjA5_,american fast food,Cookeville,Burger King,38501,Tennessee
7359,AVwciusVIN2L1WUfmHCW,american fast food,Coalinga,McDonald's,93210,California
7360,AV2HSZ7sRxPSIh2Rc73Y,american fast food,Rosamond,McDonald's,93560,California
7361,AVwc0GpaByjofQCxiego,american fast food,Dallas,McDonald's,75211,Texas
7362,AV1gTcSk3-Khe5l_NRVU,american fast food,Texarkana,McDonald's,75501,Texas
7363,AV1tff58RxPSIh2RbST1,american fast food,Cleveland,McDonald's,77327,Texas
7364,AVwc8HmWIN2L1WUfqjBH,american fast food,Baltimore,Jimmy John's,21230,Maryland
7365,AVzBAtp7LD2H7whiWJif,american fast food,Mount Laurel,Chick-fil-A,08054,New Jersey
7366,AVzoFiK1-gnIPe8DT8F-,american fast food,Trenton,Chick-fil-A,08691,New Jersey
7367,AVz2vgcp-gnIPe8DUZCi,american fast food,Winston-Salem,Chick-fil-A,27103,North Carolina
7368,AVwdrJ5jIN2L1WUfyJ54,sandwich,Wilmington,Chick-fil-A,28403,North Carolina
7369,AVwdEjewIN2L1WUfr6uo,american fast food,Mesa,Jack in the Box,85204,Arizona
7370,AVwcuGuaByjofQCxhb_8,american fast food,Glendale,Jack in the Box,85302,Arizona
7371,AVwchHQ_ByjofQCxfGsc,american fast food,Glendale,Jack in the Box,85306,Arizona
7372,AVwclyvOIN2L1WUfmsAa,american fast food,Chandler,Jack in the Box,85225,Arizona
7373,AVwdczgikufWRAb56CrJ,american fast food,Chandler,Jack in the Box,85249,Arizona
7374,AVwcodTqkufWRAb5xVbI,american fast food,Phoenix,Jack in the Box,85086,Arizona
7375,AVwdF5WoByjofQCxlarV,american fast food,Charlotte,Chick-fil-A,28216,North Carolina
7376,AVweNWiLIN2L1WUf271p,american fast food,Charlotte,Chick-fil-A,28262,North Carolina
7377,AVwdkrFAByjofQCxqcJb,american fast food,Charlotte,Chick-fil-A,28269,North Carolina
7378,AVwc8hR9_7pvs4fz0pBq,sandwich,San Antonio,Chick-fil-A,78238,Texas
7379,AVwd_WmEkufWRAb5_B-I,sandwich,San Antonio,Chick-fil-A,78258,Texas
7380,AVwdGcJHkufWRAb52Tmt,sandwich,San Angelo,Chick-fil-A,76904,Texas
7381,AVwcgpDwkufWRAb5v71K,sandwich,Odessa,Chick-fil-A,79762,Texas
7382,AVwd9ymKkufWRAb5-z0I,american fast food,Mesquite,Chick-fil-A,75150,Texas
7383,AVwcsMHE_7pvs4fzx6mP,american fast food,Mansfield,Chick-fil-A,76063,Texas
7384,AVwdNgii_7pvs4fz3cVO,american fast food,Austin,Church's Chicken,73301,Texas
7386,AVwda2CxIN2L1WUfvn1i,chicken,Irving,Church's Chicken,75062,Texas
7387,AVwduoUu_7pvs4fz8uNj,american fast food,Canton,Church's Chicken,75103,Texas
7388,AVweEyPSByjofQCxvDIM,american fast food,Baton Rouge,Church's Chicken,70805,Louisiana
7389,AVwc653t_7pvs4fz0YKW,american fast food,Baton Rouge,Church's Chicken,70806,Louisiana
7390,AVwcts0dByjofQCxhXtW,chicken,Warren,Church's Chicken,48091,Michigan
7391,AVweFX9g_7pvs4fz_5EB,chicken,Topeka,Church's Chicken,66605,Kansas
7392,AVwc-i9AkufWRAb51A63,american fast food,San Leandro,Round Table Pizza,94578,California
7393,AVwctk8PkufWRAb5yNk1,burger,Omaha,Burger King,68131,Nebraska
7394,AVwdW2XKIN2L1WUfu906,american fast food,Columbus,Burger King,68601,Nebraska
7395,AVweHDRm_7pvs4fzAIPI,american fast food,Lincoln,Burger King,68502,Nebraska
7396,AVzpA6UKFcQ3k02bC_Tt,american fast food,Lincoln,Burger King,68504,Nebraska
7397,AVwdUGK4IN2L1WUfugIE,american fast food,Omaha,Burger King,68164,Nebraska
7398,AVwdLC6DIN2L1WUfs9WP,american fast food,Omaha,Burger King,68144,Nebraska
7399,AVwdEuV4ByjofQCxlPHr,burger,Grand Island,Burger King,68801,Nebraska
7400,AVwcvE98kufWRAb5ydKu,burger,Dickinson,Burger King,58601,North Dakota
7401,AVwdKvAekufWRAb52_qP,american fast food,Utica,Arby's,48317,Michigan
7402,AVwcrsjwByjofQCxhBza,american fast food,Redford,Arby's,48239,Michigan
7403,AVwd2AFwkufWRAb59vdB,american fast food,Canton,Arby's,48187,Michigan
7404,AVzxrQN-3D1zeR_xC1Wr,american fast food,Trenton,Arby's,48183,Michigan
7405,AVwek35u_7pvs4fzETou,american fast food,Southfield,Arby's,48076,Michigan
7406,AVzBCBeZ-gnIPe8DSh8A,american fast food,Cleveland,McDonald's,74020,Oklahoma
7408,AVwcxdnuByjofQCxiCA1,american fast food,Tulsa,McDonald's,74104,Oklahoma
7409,AVwdv9GUIN2L1WUfy2l4,american fast food,Tulsa,McDonald's,74112,Oklahoma
7410,AVweDhwtIN2L1WUf1mAr,american fast food,Skiatook,McDonald's,74070,Oklahoma
7411,AVwdCdWiByjofQCxk2sj,american fast food,Norman,McDonald's,73071,Oklahoma
7412,AV1c3GCYRxPSIh2RYnYF,american fast food,Ada,McDonald's,74820,Oklahoma
7413,AVwdYwuwIN2L1WUfvRyw,american fast food,Pottstown,McDonald's,19464,Pennsylvania
7414,AVzn83YF3D1zeR_xCS-r,american fast food,Pittsburgh,McDonald's,15237,Pennsylvania
7415,AVwdwabHkufWRAb58-Lk,american fast food,Pottstown,McDonald's,19464,Pennsylvania
7416,AVzA9mqYLD2H7whiWHts,american fast food,Pittsburgh,McDonald's,15222,Pennsylvania
7417,AVweVYNG_7pvs4fzCE_T,american fast food,Pittsburgh,McDonald's,15213,Pennsylvania
7418,AVzA98WuFcQ3k02bBaDt,american fast food,Pittsburgh,McDonald's,15229,Pennsylvania
7419,AVwebb94ByjofQCxyG9e,american fast food,Pittsburgh,McDonald's,15275,Pennsylvania
7420,AVzA9lCRLD2H7whiWHry,american fast food,Pittsburgh,McDonald's,15234,Pennsylvania
7421,AVzn81t7LD2H7whiXcCI,american fast food,Pittsburgh,McDonald's,15236,Pennsylvania
7422,AVzA9lTq3D1zeR_xBCPk,american fast food,Pittsburgh,McDonald's,15275,Pennsylvania
7423,AVzA9lPK-gnIPe8DSfDO,american fast food,Pittsburgh,McDonald's,15205,Pennsylvania
7425,AVwdk41QkufWRAb57PkW,american fast food,Phoenixville,McDonald's,19460,Pennsylvania
7426,AVwdpKHH_7pvs4fz76H0,american fast food,Philadelphia,McDonald's,19115,Pennsylvania
7427,AVweDg9mByjofQCxu4QP,american fast food,Philadelphia,McDonald's,19146,Pennsylvania
7428,AVwcqXqWIN2L1WUfnfkK,american fast food,Philadelphia,McDonald's,19135,Pennsylvania
7429,AVwch-v1IN2L1WUfl9y5,american fast food,Philadelphia,McDonald's,19139,Pennsylvania
7430,AVwdcdFKIN2L1WUfv5LD,american fast food,Philadelphia,McDonald's,19140,Pennsylvania
7432,AVwc6JaqIN2L1WUfqNeK,burger,Philadelphia,McDonald's,19132,Pennsylvania
7433,AVwcpYjqkufWRAb5xfb2,american fast food,Philadelphia,McDonald's,19122,Pennsylvania
7434,AVwc991wkufWRAb5064Z,american fast food,Anchorage,Subway,99508,Alaska
7435,AVwc1egTByjofQCxit6y,american fast food,Ontario,McDonald's,91761,California
7436,AVwdXkblByjofQCxoYjH,american fast food,Highland,Subway,62249,Illinois
7437,AVweBvPFIN2L1WUf1WF8,american fast food,Gurnee,Subway,60031,Illinois
7438,AVwcggXzByjofQCxe_6i,american fast food,Irving,Sonic,75060,Texas
7439,AVwc0S3cByjofQCxig78,american fast food,Fort Myers,Skyline Chili,33907,Florida
7440,AVwckH57kufWRAb5wknZ,american fast food,Atlanta,Pizza Hut,30329,Georgia
7441,AVwclHSSIN2L1WUfmjwl,american fast food,Atlanta,Pizza Hut,30308,Georgia
7442,AVwctQ94_7pvs4fzyGcI,american fast food,Augusta,Pizza Hut,30907,Georgia
7443,AVwczC_mIN2L1WUfpABj,american fast food,Conyers,Pizza Hut,30012,Georgia
7444,AVwdz-pSkufWRAb59eB_,american fast food,Phoenix,Subway,85004,Arizona
7445,AVwct1peByjofQCxhZSC,american fast food,Longview,Pizza Hut,98632,Washington
7446,AVwcgFKR_7pvs4fzvwbm,american fast food,Pasco,Pizza Hut,99301,Washington
7447,AVwdBLTRIN2L1WUfrWyY,american fast food,Fayetteville,Papa John's Pizza,28303,North Carolina
7448,AVwdUAEk_7pvs4fz4jfY,italian,Durham,Papa John's Pizza,27704,North Carolina
7449,AVwdksV4_7pvs4fz7N9_,italian,Cary,Papa John's Pizza,27513,North Carolina
7450,AVwdT0kDkufWRAb54jE-,american fast food,Saint Peter,Domino's Pizza,56082,Minnesota
7451,AVweNbR2IN2L1WUf28eF,american fast food,Roseville,Culver's,48066,Michigan
7453,AVwcfjJtIN2L1WUfljGx,american fast food,Mountain View,Round Table Pizza,94043,California
7454,AVwc4XTTIN2L1WUfp5u2,american fast food,Napa,Round Table Pizza,94558,California
7455,AV23tfBh3-Khe5l_Q48D,american fast food,Falls Church,Panera Bread,22042,Virginia
7456,AVweiKk2kufWRAb5D1KJ,american fast food,Los Angeles,Del Taco,90029,California
7457,AVwchRKRByjofQCxfIRw,american fast food,Post Falls,The Corner Cafe,83854,Idaho
7458,AVwdTzLK_7pvs4fz4hOv,american fast food,Eustis,Arby's,32726,Florida
7459,AVwdC6z2_7pvs4fz1rza,american fast food,Burnsville,Arby's,55337,Minnesota
7460,AVwc7iz2_7pvs4fz0fCo,american fast food,Belcamp,Arby's,21017,Maryland
7461,AVzA_l8P-gnIPe8DSgT2,american fast food,Louisville,Arby's,40243,Kentucky
7462,AVwcl4X4_7pvs4fzw0Fw,american fast food,Saint Paul,Arby's,55123,Minnesota
7463,AVwdylzeByjofQCxsiG6,american fast food,Newark,Arby's,43055,Ohio
7464,AVzYZyah-gnIPe8DTMi9,american fast food,Saint Peter,Arby's,56082,Minnesota
7465,AVwc2qO1kufWRAb5ztwO,american fast food,Little Falls,Arby's,56345,Minnesota
7466,AVwdxZEpIN2L1WUfzETY,sandwich,Magnolia,Arby's,08049,New Jersey
7467,AVzA03R5-gnIPe8DSb_g,american fast food,Salt Lake City,Arby's,84118,Utah
7468,AV2j6iESa4HuVbed-R6x,american fast food,Carmichael,Taco Bell,95608,California
7469,AV1eQ-6HIxWefVJwfVm9,american fast food,American Canyon,Taco Bell,94503,California
7470,AVwcvFpjkufWRAb5ydSb,american fast food,Madison,Taco Bell,53704,Wisconsin
7471,AV0J9JQ0-gnIPe8DU6Fa,american fast food,Columbia,Taco Bell,42728,Kentucky
7472,AVwcufChByjofQCxhgWv,american fast food,Mercer,Taco Bell,16137,Pennsylvania
7473,AV12huNERxPSIh2RcPVp,american fast food,Mundelein,Taco Bell,60060,Illinois
7474,AV1ss0kWa4HuVbed77cN,american fast food,Pompano Beach,Taco Bell,33071,Florida
7475,AV2y6a8sa4HuVbed-aMo,american fast food,Miami,Taco Bell,74354,Oklahoma
7476,AV0ZFWgjFcQ3k02bETMw,american fast food,Rapid City,Taco Bell,57701,South Dakota
7477,AVzBGiqeFcQ3k02bBeka,american fast food,Memphis,Taco Bell,38119,Tennessee
7478,AVwdkPbXkufWRAb57Js3,american fast food,Ecorse,Subway,48229,Michigan
7479,AVweChATIN2L1WUf1dOu,sandwich,Kalamazoo,Subway,49008,Michigan
7480,AVwc3rYXByjofQCxjFiy,american fast food,Denison,Burger King,51442,Iowa
7481,AVwcw72_IN2L1WUfoo1b,american fast food,Waterloo,Burger King,50701,Iowa
7482,AVwc60wmByjofQCxjn5e,american fast food,Lithia Springs,Burger King,30122,Georgia
7483,AVwdEMPNkufWRAb518ix,american fast food,Woodstock,Burger King,30188,Georgia
7484,AVwcwPrvIN2L1WUfohGM,american fast food,Monroe,Burger King,30655,Georgia
7485,AVwdhFo-kufWRAb56qrH,american fast food,Norcross,Burger King,30071,Georgia
7486,AVwcodrC_7pvs4fzxRRn,american fast food,Carrollton,Burger King,30117,Georgia
7487,AVwdvKde_7pvs4fz8zPz,american fast food,Enoree,Hardee's,29335,South Carolina
7488,AVwcsl9gByjofQCxhLzB,american fast food,Florence,Hardee's,29505,South Carolina
7489,AVwdFzTnByjofQCxlZvA,american fast food,Easley,Hardee's,29640,South Carolina
7490,AVweDV6V_7pvs4fz_ns7,american fast food,Columbia,Hardee's,29205,South Carolina
7491,AVwdVlIf_7pvs4fz40ak,american fast food,Atlanta,Maki Fresh,30305,Georgia
7492,AVwcxJhbkufWRAb5y0C7,american fast food,Santa Clara,Jamba Juice,95050,California
7493,AVwc2zF_IN2L1WUfppC_,american fast food,Cameron,Subway,28326,North Carolina
7494,AVwc8qxXByjofQCxj7lo,american fast food,Belmont,Subway,28012,North Carolina
7495,AVwdKjYNIN2L1WUfs4Fn,american fast food,Asheville,Subway,28803,North Carolina
7496,AVwc7sA4kufWRAb50kAG,american fast food,Asheboro,Subway,27203,North Carolina
7497,AVwc79jPkufWRAb50mrP,american fast food,Asheboro,Subway,27203,North Carolina
7498,AVwcpC2hkufWRAb5xb3O,american fast food,Aberdeen,Subway,28315,North Carolina
7499,AVzA1wUu-gnIPe8DSc6l,american fast food,Brooklyn,Five Guys,11201,New York
7500,AVwdSNTqIN2L1WUfuMaY,mexican,Salem,Taco Bell,01970,Massachusetts
7501,AV1tfCtPa4HuVbed8KYO,american fast food,Las Vegas,Taco Bell,89169,Nevada
7502,AV1gwhbSRxPSIh2RaYFa,american fast food,Coeur d'Alene,Taco Bell,83815,Idaho
7503,AVwcqEOZIN2L1WUfncH3,american fast food,Sanford,Taco Bell,32773,Florida
7504,AWEP-XzI3-Khe5l_fJaR,american fast food,Brookhaven,Taco Bell,39601,Mississippi
7505,AVwduxEqIN2L1WUfyrUi,american fast food,Sparks,Taco Bell,89441,Nevada
7506,AVzj3_bi-gnIPe8DTtgU,american fast food,Morrilton,Taco Bell,72110,Arkansas
7507,AVweTP-yIN2L1WUf3uee,american fast food,Leesburg,Taco Bell,20176,Virginia
7508,AVwdhr5DIN2L1WUfwr9T,mexican,Spring,Taco Bell,77380,Texas
7509,AVweD-9XIN2L1WUf1p24,mexican,Bakersfield,Taco Bell,93311,California
7510,AVwcfEetkufWRAb5vpv2,american fast food,Charlotte,Taco Bell,28273,North Carolina
7511,AVzA-sMu3D1zeR_xBDJT,american fast food,La Porte,Taco Bell,77571,Texas
7512,AVwdaKjJIN2L1WUfvga9,american fast food,Lancaster,Taco Bell,29720,South Carolina
7514,AV0J697DFcQ3k02bDxWz,american fast food,Prestonsburg,Taco Bell,41653,Kentucky
7515,AVwekyrOIN2L1WUf6Op2,american fast food,Columbia,Taco Bell,29229,South Carolina
7516,AV1b9SjT-gnIPe8DXEik,american fast food,Childress,Taco Bell,79201,Texas
7517,AVweKd_KIN2L1WUf2jBf,american fast food,Albuquerque,McDonald's,87108,New Mexico
7518,AVwd1SAf_7pvs4fz9qfO,american fast food,Albuquerque,McDonald's,87120,New Mexico
7519,AVwd94xkkufWRAb5-0sd,american fast food,Westchester,Taco Bell,60154,Illinois
7521,AVwdFfr1_7pvs4fz2HDp,american fast food,Weedsport,Arby's,13166,New York
7522,AVwclEDAByjofQCxf2QS,american fast food,Webster,Arby's,14580,New York
7523,AVwcvJAHkufWRAb5yd3H,american fast food,Syracuse,Arby's,13201,New York
7525,AVwdxnch_7pvs4fz9KHm,american fast food,Rochester,Arby's,14623,New York
7526,AVwceykRIN2L1WUflaOG,sandwich,Rochester,Arby's,14626,New York
7527,AVwdf8x6IN2L1WUfwasj,american fast food,Indianapolis,Taco Bell,46219,Indiana
7528,AVwcrjlCByjofQCxhAXG,mexican,Indianapolis,Taco Bell,46268,Indiana
7529,AVzBBgV0LD2H7whiWKKB,american fast food,Greenwood,Taco Bell,46143,Indiana
7530,AVwcwV35_7pvs4fzyncD,american fast food,Hobart,Taco Bell,46342,Indiana
7531,AVwdfeBvkufWRAb56a7B,american fast food,Fishers,Taco Bell,46038,Indiana
7532,AVwchtH_ByjofQCxfNom,american fast food,Fort Wayne,Taco Bell,46802,Indiana
7533,AVwcssOUkufWRAb5yD5f,american fast food,Fort Wayne,Taco Bell,46818,Indiana
7534,AVweAKvi_7pvs4fz_K0F,american fast food,Fort Wayne,Taco Bell,46825,Indiana
7536,AVwc7sAf_7pvs4fz0gh_,american fast food,Elkhart,Taco Bell,46514,Indiana
7537,AVwcuuK9kufWRAb5yZHT,american fast food,Corydon,Taco Bell,47112,Indiana
7538,AV5UTpnMRxPSIh2RiOAx,american fast food,Connersville,Taco Bell,47331,Indiana
7539,AVweZxtBByjofQCxx4V5,ice cream,Grants Pass,Dairy Queen,97526,Oregon
7540,AVwdFaJgkufWRAb52JHW,ice cream,Eugene,Dairy Queen,97401,Oregon
7541,AVwczsH4kufWRAb5zO16,american fast food,Florence,Dairy Queen,97439,Oregon
7542,AVwchNgVByjofQCxfHp5,american fast food,Hermiston,Dairy Queen,97838,Oregon
7543,AVwclK8wIN2L1WUfmkac,ice cream,Junction City,Dairy Queen,97448,Oregon
7544,AV1bqwAjFcQ3k02bF5YO,american fast food,Okmulgee,Dairy Queen,74447,Oklahoma
7545,AVwcgajKIN2L1WUflr_b,american fast food,Durant,Dairy Queen,74701,Oklahoma
7546,AVwdasL2_7pvs4fz5qv1,american fast food,Niagara Falls,Dairy Queen,14303,New York
7548,AVwduFpf_7pvs4fz8pTg,american fast food,Dallas,McDonald's,75232,Texas
7549,AVwc3joOIN2L1WUfpxbW,american fast food,Corpus Christi,McDonald's,78418,Texas
7550,AVwdXPAaIN2L1WUfvCE4,american fast food,Sulphur Springs,McDonald's,75482,Texas
7551,AVwc0VZAIN2L1WUfpOc6,american fast food,Waco,McDonald's,76710,Texas
7552,AVwdADJzIN2L1WUfrLjd,american fast food,Conroe,McDonald's,77303,Texas
7553,AVwdIqQWkufWRAb52pil,american fast food,Houston,McDonald's,77034,Texas
7554,AVwc3OEdByjofQCxjAn-,american fast food,Tomball,McDonald's,77375,Texas
7555,AVweEM4Q_7pvs4fz_vGq,american fast food,Port Arthur,McDonald's,77640,Texas
7556,AVwdKUXS_7pvs4fz249R,american fast food,San Antonio,McDonald's,78250,Texas
7557,AVwefQAQIN2L1WUf5ZoN,american fast food,Hereford,McDonald's,79045,Texas
7559,AVwePfg3_7pvs4fzBRpb,american fast food,Fairburn,Wendy's,30213,Georgia
7560,AVwdFZjSByjofQCxlVqv,burger,Douglasville,Wendy's,30135,Georgia
7561,AVwdf9B6ByjofQCxpt0H,burger,Conley,Wendy's,30288,Georgia
7562,AVwed6YjByjofQCxyewb,american fast food,Dalton,Wendy's,30720,Georgia
7563,AVwcxOYJkufWRAb5y04r,american fast food,Dalton,Wendy's,30721,Georgia
7564,AVwctLO__7pvs4fzyFWz,american fast food,Atlanta,Wendy's,30341,Georgia
7565,AVwc416LkufWRAb50Fdw,american fast food,Atlanta,Wendy's,30311,Georgia
7566,AVwdwKb4IN2L1WUfy4pQ,american fast food,Atlanta,Wendy's,30318,Georgia
7568,AVzA-AUF3D1zeR_xBCoM,american fast food,Atlanta,Wendy's,30329,Georgia
7569,AVwcoqGjIN2L1WUfnMgy,american fast food,Warrington,Dairy Queen,18976,Pennsylvania
7570,AVwdJ8CfIN2L1WUfsxOf,american fast food,Astoria,Dairy Queen,97103,Oregon
7571,AV0wGkfLFcQ3k02bFIYQ,american fast food,Salem,Dairy Queen,97303,Oregon
7572,AVwdYdMJkufWRAb55UG5,american fast food,Medford,Dairy Queen,97504,Oregon
7573,AVwc_vaZkufWRAb51N1P,american fast food,Oregon City,Dairy Queen,97045,Oregon
7574,AVwc3NBXkufWRAb5zzlU,american fast food,Grand Rapids,Fat Boy Burgers,49505,Michigan
7575,AV5Cwm5JIxWefVJwmaeh,american fast food,Saint Paul,SUBWAY®,55106,Minnesota
7576,AVwchcKlkufWRAb5wFMN,american fast food,Las Vegas,Jack in the Box,89121,Nevada
7577,AVweKNu2_7pvs4fzAkGF,american fast food,Corona,Jack in the Box,92880,California
7578,AVweb7p7kufWRAb5C5Wt,american fast food,Urbana,Pizza Hut,43078,Ohio
7579,AVwdomePByjofQCxrDWU,american fast food,Marysville,Pizza Hut,43040,Ohio
7580,AVwdpiRx_7pvs4fz795W,american fast food,Sunland,Pizza Hut,91040,California
7581,AV1TpZoc3D1zeR_xEwoZ,american fast food,Reseda,Pizza Hut,91335,California
7582,AVzA08CdFcQ3k02bBWzo,american fast food,Oxnard,Pizza Hut,93033,California
7583,AVwc6y--kufWRAb50aol,american fast food,Livingston,SUBWAY,07039,New Jersey
7584,AWNL4dEKRxPSIh2Ruj0_,american fast food,Roanoke,Five Guys,24018,Virginia
7585,AVwc3ZURByjofQCxjCfm,american fast food,Livonia,Jimmy John's,48150,Michigan
7586,AWNL5LaURxPSIh2RulVI,american fast food,Jerome,Flying J,83338,Idaho
7587,AVweM4p6_7pvs4fzA7fF,american fast food,Show Low,Burger King,85901,Arizona
7588,AVwcuyTVByjofQCxhjdl,sandwich,Fort Worth,Arby's,76133,Texas
7589,AVwckiszIN2L1WUfmc-G,sandwich,El Paso,Arby's,79905,Texas
7591,AVwdNL6-_7pvs4fz3ZG7,sandwich,El Paso,Arby's,79912,Texas
7592,AVwdJEw7kufWRAb52t2Z,american fast food,El Paso,Arby's,79936,Texas
7593,AVwdLqArkufWRAb53KAp,american fast food,Simi Valley,Wendy's,93065,California
7594,AVyitA-5YuCoGd6wM3Zj,american fast food,Santa Clarita,Wendy's,91350,California
7595,AVz50n6K3D1zeR_xDGCt,american fast food,Santee,Wendy's,92071,California
7596,AVwciTiKkufWRAb5wP8O,american fast food,Inglewood,Jack in the Box,90304,California
7597,AVwdJE6JByjofQCxl7FI,american fast food,Corona,Del Taco,92879,California
7598,AV1Tp3ApLD2H7whiZ9YV,american fast food,Rowland Heights,Del Taco,91748,California
7599,AVwdBGVc_7pvs4fz1YvH,american fast food,Canoga Park,Del Taco,91303,California
7600,AVwc65JsByjofQCxjokB,mexican,Buena Park,Del Taco,90620,California
7601,AVwdxIjyByjofQCxsUWh,american fast food,Burbank,Del Taco,91505,California
7602,AVweDddvkufWRAb5_mW9,american fast food,Spring,Jack in the Box,77388,Texas
7603,AVwdp2KlByjofQCxrP1h,american fast food,Sherman,Jack in the Box,75092,Texas
7604,AVwcw71SkufWRAb5yxeE,american fast food,Royal Oak,Dairy Queen,48073,Michigan
7605,AVwd-5sS_7pvs4fz-_uO,american fast food,Monroe,Jimmy John's,48162,Michigan
7606,AVwdVrkRIN2L1WUfuw20,american fast food,Youngstown,Bob Evans,44512,Ohio
7607,AVwdskUeByjofQCxrqDz,american fast food,Allen,Wienerschnitzel,75002,Texas
7608,AVzxoLW_3D1zeR_xCx6B,american fast food,Cortland,Subway,13045,New York
7609,AVwdGmRoIN2L1WUfsPRg,sandwich,Churchville,Subway,14428,New York
7610,AV1tez4oIxWefVJwgys_,american fast food,Riverside,Extreme Pita,92506,California
7611,AVwdDKozkufWRAb51xY3,american fast food,Utica,Subway,61373,Illinois
7612,AVwdLL86ByjofQCxmRuf,american fast food,Urbana,Subway,61802,Illinois
7613,AVwdIiHAkufWRAb52oRx,american fast food,Orchard Park,Subway,14127,New York
7614,AVweHxJN_7pvs4fzAOkr,american fast food,Providence Forge,Subway,23140,Virginia
7615,AVwdA5BAkufWRAb51ZoK,american fast food,Poquoson,Subway,23662,Virginia
7616,AVwciwu9kufWRAb5wVG6,american fast food,Midlothian,Subway,23112,Virginia
7617,AVwdoJZN_7pvs4fz7wHP,american fast food,Martinsville,Subway,24112,Virginia
7618,AV1XW9QR-gnIPe8DWwEY,american fast food,Marion,Subway,24354,Virginia
7619,AV1dAasla4HuVbed6JaK,american fast food,Lexington,Subway,24450,Virginia
7620,AVzdv3oF-gnIPe8DTiFL,american fast food,Jefferson,Hardee's,28640,North Carolina
7621,AVwda3rDkufWRAb55tpt,american fast food,Indian Trail,Hardee's,28079,North Carolina
7622,AVwdCvPoIN2L1WUfrnHb,american fast food,Jacksonville,Hardee's,28546,North Carolina
7623,AVwdVssSkufWRAb543DJ,american fast food,Chattanooga,Taco Bell,37415,Tennessee
7624,AVweeZXgByjofQCxyjVz,american fast food,Brooklyn,Git-It-N-Git,11213,New York
7625,AVwc_BtP_7pvs4fz1Cvm,american fast food,Roseville,Hot Dog on a Stick,95678,California
7626,AVwdxug0_7pvs4fz9LLO,american fast food,Signal Hill,GD Bro Burger,90755,California
7627,AVwdIHrO_7pvs4fz2h8M,american fast food,Athens,Firehouse Subs,30606,Georgia
7628,AV1fOXgra4HuVbed65P4,american fast food,Dublin,Moe's Southwest Grill,43016,Ohio
7629,AVwdxGSSByjofQCxsT_C,american fast food,Rensselaer,Subway,47978,Indiana
7630,AVwc1MJBIN2L1WUfpX7v,american fast food,Las Cruces,McDonald's,88001,New Mexico
7631,AVwcr3I4_7pvs4fzx3Dk,american fast food,Española,McDonald's,87532,New Mexico
7633,AVwdnF50kufWRAb57ly1,american fast food,Los Alamos,McDonald's,87544,New Mexico
7634,AVwdAY3XByjofQCxkhNa,american fast food,Farmington,McDonald's,87402,New Mexico
7635,AVwdUME5IN2L1WUfuhAW,american fast food,Clovis,McDonald's,88101,New Mexico
7636,AV5KrP3P3-Khe5l_T349,american fast food,Belen,McDonald's,87002,New Mexico
7638,AV5zCkglRxPSIh2Rj85I,american fast food,Carlsbad,McDonald's,88220,New Mexico
